mz,name
1003.5084,PIP(38:3)+Cl-
1003.5528,PIP(36:1)+AcO-
1003.6046,PI(44:5)+Cl-
1003.6491,PI(42:3)+AcO-
1003.7219,PI(46:1)-H-
1003.7582,PG(48:1)+AcO-
1004.7537,PS(47:0)+AcO-
1005.3549,PIP3(29:1)-H-
1005.4277,PIP2(32:0)+Cl-
1005.4511,PIP2(35:3)-H-
1005.5475,PIP(41:5)-H-
1005.5685,PIP(36:0)+AcO-
1005.6203,PI(44:4)+Cl-
1005.6648,PI(42:2)+AcO-
1005.7376,PI(46:0)-H-
1007.3705,PIP3(29:0)-H-
1007.4669,PIP2(35:2)-H-
1007.4692,PIP(42:11)-H-
1007.4902,PIP(37:6)+AcO-
1007.5396,PIP(38:1)+Cl-
1007.5632,PIP(41:4)-H-
1007.636,PI(44:3)+Cl-
1007.6804,PI(42:1)+AcO-
1009.4614,PIP(39:7)+Cl-
1009.4824,PIP2(35:1)-H-
1009.4848,PIP(42:10)-H-
1009.5059,PIP(37:5)+AcO-
1009.5553,PIP(38:0)+Cl-
1009.5788,PIP(41:3)-H-
1009.6961,PI(42:0)+AcO-
1011.308,PIP3(30:5)-H-
1011.3289,PIP3(25:0)+AcO-
1011.4772,PIP(39:6)+Cl-
1011.4981,PIP2(35:0)-H-
1011.5006,PIP(42:9)-H-
1011.5215,PIP(37:4)+AcO-
1011.5943,PIP(41:2)-H-
1011.6179,PI(43:6)+AcO-
1013.3001,PIP3(27:1)+Cl-
1013.3235,PIP3(30:4)-H-
1013.3964,PIP2(33:3)+Cl-
1013.4198,PIP2(36:6)-H-
1013.4409,PIP2(31:1)+AcO-
1013.4928,PIP(39:5)+Cl-
1013.5162,PIP(42:8)-H-
1013.5373,PIP(37:3)+AcO-
1013.61,PIP(41:1)-H-
1013.6336,PI(43:5)+AcO-
1013.683,PI(44:0)+Cl-
1014.8106,PC(48:1)+AcO-
1015.3157,PIP3(27:0)+Cl-
1015.3392,PIP3(30:3)-H-
1015.412,PIP2(33:2)+Cl-
1015.4355,PIP2(36:5)-H-
1015.4565,PIP2(31:0)+AcO-
1015.5084,PIP(39:4)+Cl-
1015.5318,PIP(42:7)-H-
1015.5553,PI(44:11)+AcO-
1015.6047,PI(45:6)+Cl-
1015.6258,PIP(41:0)-H-
1015.6492,PI(43:4)+AcO-
1016.7536,PS(48:1)+AcO-
1017.3549,PIP3(30:2)-H-
1017.3783,PIP2(32:6)+AcO-
1017.4277,PIP2(33:1)+Cl-
1017.4511,PIP2(36:4)-H-
1017.4747,PIP(38:8)+AcO-
1017.5241,PIP(39:3)+Cl-
1017.5686,PIP(37:1)+AcO-
1017.5709,PI(44:10)+AcO-
1017.6205,PI(45:5)+Cl-
1017.6649,PI(43:3)+AcO-
1017.7376,PI(47:1)-H-
1019.3705,PIP3(30:1)-H-
1019.394,PIP2(32:5)+AcO-
1019.4433,PIP2(33:0)+Cl-
1019.4458,PIP(40:9)+Cl-
1019.4669,PIP2(36:3)-H-
1019.4903,PIP(38:7)+AcO-
1019.5398,PIP(39:2)+Cl-
1019.5632,PIP(42:5)-H-
1019.5841,PIP(37:0)+AcO-
1019.5866,PI(44:9)+AcO-
1019.636,PI(45:4)+Cl-
1019.7534,PI(47:0)-H-
1021.3651,PIP2(34:6)+Cl-
1021.3861,PIP3(30:0)-H-
1021.4096,PIP2(32:4)+AcO-
1021.4614,PIP(40:8)+Cl-
1021.4825,PIP2(36:2)-H-
1021.5059,PIP(38:6)+AcO-
1021.5553,PIP(39:1)+Cl-
1021.5788,PIP(42:4)-H-
1023.2845,PIP3(28:3)+Cl-
1023.329,PIP3(26:1)+AcO-
1023.3808,PIP2(34:5)+Cl-
1023.4253,PIP2(32:3)+AcO-
1023.4772,PIP(40:7)+Cl-
1023.498,PIP2(36:1)-H-
1023.5217,PIP(38:5)+AcO-
1023.5709,PIP(39:0)+Cl-
1023.5943,PIP(42:3)-H-
1023.7118,PI(43:0)+AcO-
1025.3002,PIP3(28:2)+Cl-
1025.3447,PIP3(26:0)+AcO-
1025.3964,PIP2(34:4)+Cl-
1025.4409,PIP2(32:2)+AcO-
1025.4928,PIP(40:6)+Cl-
1025.5137,PIP2(36:0)-H-
1025.5373,PIP(38:4)+AcO-
1025.61,PIP(42:2)-H-
1025.6336,PI(44:6)+AcO-
1025.6829,PI(45:1)+Cl-
1027.3158,PIP3(28:1)+Cl-
1027.4121,PIP2(34:3)+Cl-
1027.4354,PIP2(37:6)-H-
1027.4565,PIP2(32:1)+AcO-
1027.5085,PIP(40:5)+Cl-
1027.553,PIP(38:3)+AcO-
1027.6046,PI(46:7)+Cl-
1027.6256,PIP(42:1)-H-
1027.6491,PI(44:5)+AcO-
1027.6987,PI(45:0)+Cl-
1029.3315,PIP3(28:0)+Cl-
1029.4278,PIP2(34:2)+Cl-
1029.4511,PIP2(37:5)-H-
1029.4722,PIP2(32:0)+AcO-
1029.524,PIP(40:4)+Cl-
1029.6203,PI(46:6)+Cl-
1029.6413,PIP(42:0)-H-
1029.6648,PI(44:4)+AcO-
1031.4434,PIP2(34:1)+Cl-
1031.4667,PIP2(37:4)-H-
1031.5398,PIP(40:3)+Cl-
1031.5631,PIP(43:6)-H-
1031.5841,PIP(38:1)+AcO-
1031.636,PI(46:5)+Cl-
1031.6806,PI(44:3)+AcO-
1031.7532,PI(48:1)-H-
1033.3861,PIP3(31:1)-H-
1033.459,PIP2(34:0)+Cl-
1033.4825,PIP2(37:3)-H-
1033.5059,PIP(39:7)+AcO-
1033.5554,PIP(40:2)+Cl-
1033.5788,PIP(43:5)-H-
1033.5999,PIP(38:0)+AcO-
1033.6517,PI(46:4)+Cl-
1035.4017,PIP3(31:0)-H-
1035.5005,PIP(44:11)-H-
1035.5217,PIP(39:6)+AcO-
1035.571,PIP(40:1)+Cl-
1035.5944,PIP(43:4)-H-
1037.3235,PIP3(32:6)-H-
1037.3447,PIP3(27:1)+AcO-
1037.3964,PIP2(35:5)+Cl-
1037.4199,PIP2(38:8)-H-
1037.4409,PIP2(33:3)+AcO-
1037.5138,PIP2(37:1)-H-
1037.5161,PIP(44:10)-H-
1037.5373,PIP(39:5)+AcO-
1037.5866,PIP(40:0)+Cl-
1037.6101,PIP(43:3)-H-
1037.7276,PI(44:0)+AcO-
1039.3392,PIP3(32:5)-H-
1039.3602,PIP3(27:0)+AcO-
1039.412,PIP2(35:4)+Cl-
1039.4355,PIP2(38:7)-H-
1039.4565,PIP2(33:2)+AcO-
1039.5293,PIP2(37:0)-H-
1039.5318,PIP(44:9)-H-
1039.553,PIP(39:4)+AcO-
1039.6492,PI(45:6)+AcO-
1039.6986,PI(46:1)+Cl-
1041.3315,PIP3(29:1)+Cl-
1041.3548,PIP3(32:4)-H-
1041.4278,PIP2(35:3)+Cl-
1041.4511,PIP2(38:6)-H-
1041.4723,PIP2(33:1)+AcO-
1041.5241,PIP(41:5)+Cl-
1041.5686,PIP(39:3)+AcO-
1041.665,PI(45:5)+AcO-
1041.7142,PI(46:0)+Cl-
1043.3471,PIP3(29:0)+Cl-
1043.3705,PIP3(32:3)-H-
1043.4434,PIP2(35:2)+Cl-
1043.4459,PIP(42:11)+Cl-
1043.4668,PIP2(38:5)-H-
1043.4878,PIP2(33:0)+AcO-
1043.4904,PIP(40:9)+AcO-
1043.5398,PIP(41:4)+Cl-
1043.5843,PIP(39:2)+AcO-
1043.657,PIP(43:0)-H-
1043.6806,PI(45:4)+AcO-
1045.3861,PIP3(32:2)-H-
1045.4097,PIP2(34:6)+AcO-
1045.459,PIP2(35:1)+Cl-
1045.4615,PIP(42:10)+Cl-
1045.4824,PIP2(38:4)-H-
1045.5059,PIP(40:8)+AcO-
1045.5555,PIP(41:3)+Cl-
1045.5787,PIP(44:6)-H-
1045.5998,PIP(39:1)+AcO-
1047.2846,PIP3(30:5)+Cl-
1047.3291,PIP3(28:3)+AcO-
1047.4017,PIP3(32:1)-H-
1047.4253,PIP2(34:5)+AcO-
1047.4747,PIP2(35:0)+Cl-
1047.4772,PIP(42:9)+Cl-
1047.4981,PIP2(38:3)-H-
1047.5217,PIP(40:7)+AcO-
1047.571,PIP(41:2)+Cl-
1047.5943,PIP(44:5)-H-
1047.6155,PIP(39:0)+AcO-
1049.3002,PIP3(30:4)+Cl-
1049.3447,PIP3(28:2)+AcO-
1049.3964,PIP2(36:6)+Cl-
1049.4174,PIP3(32:0)-H-
1049.4409,PIP2(34:4)+AcO-
1049.4928,PIP(42:8)+Cl-
1049.5373,PIP(40:6)+AcO-
1049.5866,PIP(41:1)+Cl-
1049.61,PIP(44:4)-H-
1049.7274,PI(45:1)+AcO-
1051.3158,PIP3(30:3)+Cl-
1051.3603,PIP3(28:1)+AcO-
1051.4121,PIP2(36:5)+Cl-
1051.4566,PIP2(34:3)+AcO-
1051.5085,PIP(42:7)+Cl-
1051.5293,PIP2(38:1)-H-
1051.553,PIP(40:5)+AcO-
1051.6024,PIP(41:0)+Cl-
1051.6257,PIP(44:3)-H-
1051.6491,PI(46:7)+AcO-
1051.7432,PI(45:0)+AcO-
1053.3315,PIP3(30:2)+Cl-
1053.376,PIP3(28:0)+AcO-
1053.4278,PIP2(36:4)+Cl-
1053.4511,PIP2(39:7)-H-
1053.4723,PIP2(34:2)+AcO-
1053.545,PIP2(38:0)-H-
1053.5685,PIP(40:4)+AcO-
1053.6648,PI(46:6)+AcO-
1053.7142,PI(47:1)+Cl-
1055.3472,PIP3(30:1)+Cl-
1055.4434,PIP2(36:3)+Cl-
1055.4668,PIP2(39:6)-H-
1055.4878,PIP2(34:1)+AcO-
1055.5398,PIP(42:5)+Cl-
1055.5843,PIP(40:3)+AcO-
1055.6805,PI(46:5)+AcO-
1055.73,PI(47:0)+Cl-
1057.3628,PIP3(30:0)+Cl-
1057.3861,PIP3(33:3)-H-
1057.4591,PIP2(36:2)+Cl-
1057.4824,PIP2(39:5)-H-
1057.5035,PIP2(34:0)+AcO-
1057.5554,PIP(42:4)+Cl-
1057.5999,PIP(40:2)+AcO-
1057.6727,PIP(44:0)-H-
1057.6961,PI(46:4)+AcO-
1059.4017,PIP3(33:2)-H-
1059.4746,PIP2(36:1)+Cl-
1059.4981,PIP2(39:4)-H-
1059.571,PIP(42:3)+Cl-
1059.5944,PIP(45:6)-H-
1059.6155,PIP(40:1)+AcO-
1061.4174,PIP3(33:1)-H-
1061.4409,PIP2(35:5)+AcO-
1061.4904,PIP2(36:0)+Cl-
1061.5138,PIP2(39:3)-H-
1061.5866,PIP(42:2)+Cl-
1061.6101,PIP(45:5)-H-
1061.6311,PIP(40:0)+AcO-
1063.4121,PIP2(37:6)+Cl-
1063.433,PIP3(33:0)-H-
1063.4355,PIP2(40:9)-H-
1063.4565,PIP2(35:4)+AcO-
1063.5294,PIP2(39:2)-H-
1063.6023,PIP(42:1)+Cl-
1063.6257,PIP(45:4)-H-
1063.7431,PI(46:1)+AcO-
1065.3548,PIP3(34:6)-H-
1065.376,PIP3(29:1)+AcO-
1065.4278,PIP2(37:5)+Cl-
1065.4511,PIP2(40:8)-H-
1065.4723,PIP2(35:3)+AcO-
1065.5449,PIP2(39:1)-H-
1065.5686,PIP(41:5)+AcO-
1065.618,PIP(42:0)+Cl-
1065.7587,PI(46:0)+AcO-
1067.3705,PIP3(34:5)-H-
1067.3916,PIP3(29:0)+AcO-
1067.4434,PIP2(37:4)+Cl-
1067.4668,PIP2(40:7)-H-
1067.4879,PIP2(35:2)+AcO-
1067.4904,PIP(42:11)+AcO-
1067.5398,PIP(43:6)+Cl-
1067.5606,PIP2(39:0)-H-
1067.5843,PIP(41:4)+AcO-
1067.7298,PI(48:1)+Cl-
1069.3628,PIP3(31:1)+Cl-
1069.3861,PIP3(34:4)-H-
1069.4591,PIP2(37:3)+Cl-
1069.4824,PIP2(40:6)-H-
1069.5035,PIP2(35:1)+AcO-
1069.5059,PIP(42:10)+AcO-
1069.5555,PIP(43:5)+Cl-
1069.6,PIP(41:3)+AcO-
1069.6726,PIP(45:1)-H-
1071.3291,PIP3(30:5)+AcO-
1071.3784,PIP3(31:0)+Cl-
1071.4018,PIP3(34:3)-H-
1071.4772,PIP(44:11)+Cl-
1071.4981,PIP2(40:5)-H-
1071.5192,PIP2(35:0)+AcO-
1071.5217,PIP(42:9)+AcO-
1071.5711,PIP(43:4)+Cl-
1071.5943,PIP(46:7)-H-
1071.6155,PIP(41:2)+AcO-
1071.6883,PIP(45:0)-H-
1073.3002,PIP3(32:6)+Cl-
1073.3447,PIP3(30:4)+AcO-
1073.3966,PIP2(38:8)+Cl-
1073.4174,PIP3(34:2)-H-
1073.4409,PIP2(36:6)+AcO-
1073.4905,PIP2(37:1)+Cl-
1073.4928,PIP(44:10)+Cl-
1073.5137,PIP2(40:4)-H-
1073.5373,PIP(42:8)+AcO-
1073.5868,PIP(43:3)+Cl-
1073.61,PIP(46:6)-H-
1073.6311,PIP(41:1)+AcO-
1075.3159,PIP3(32:5)+Cl-
1075.3603,PIP3(30:3)+AcO-
1075.4121,PIP2(38:7)+Cl-
1075.433,PIP3(34:1)-H-
1075.4566,PIP2(36:5)+AcO-
1075.5059,PIP2(37:0)+Cl-
1075.5085,PIP(44:9)+Cl-
1075.5294,PIP2(40:3)-H-
1075.553,PIP(42:7)+AcO-
1075.6256,PIP(46:5)-H-
1075.6469,PIP(41:0)+AcO-
1077.3315,PIP3(32:4)+Cl-
1077.376,PIP3(30:2)+AcO-
1077.4278,PIP2(38:6)+Cl-
1077.4488,PIP3(34:0)-H-
1077.4723,PIP2(36:4)+AcO-
1077.545,PIP2(40:2)-H-
1077.6413,PIP(46:4)-H-
1077.7587,PI(47:1)+AcO-
1079.3472,PIP3(32:3)+Cl-
1079.3917,PIP3(30:1)+AcO-
1079.4434,PIP2(38:5)+Cl-
1079.4879,PIP2(36:3)+AcO-
1079.5606,PIP2(40:1)-H-
1079.5843,PIP(42:5)+AcO-
1079.6336,PIP(43:0)+Cl-
1079.7745,PI(47:0)+AcO-
1081.3628,PIP3(32:2)+Cl-
1081.3861,PIP3(35:5)-H-
1081.4072,PIP3(30:0)+AcO-
1081.4591,PIP2(38:4)+Cl-
1081.5036,PIP2(36:2)+AcO-
1081.5554,PIP(44:6)+Cl-
1081.5763,PIP2(40:0)-H-
1081.5999,PIP(42:4)+AcO-
1083.3784,PIP3(32:1)+Cl-
1083.4017,PIP3(35:4)-H-
1083.4748,PIP2(38:3)+Cl-
1083.5191,PIP2(36:1)+AcO-
1083.571,PIP(44:5)+Cl-
1083.6155,PIP(42:3)+AcO-
1083.6882,PIP(46:1)-H-
1085.3941,PIP3(32:0)+Cl-
1085.4174,PIP3(35:3)-H-
1085.5138,PIP2(41:5)-H-
1085.5349,PIP2(36:0)+AcO-
1085.5866,PIP(44:4)+Cl-
1085.6311,PIP(42:2)+AcO-
1085.7039,PIP(46:0)-H-
1087.4331,PIP3(35:2)-H-
1087.4355,PIP2(42:11)-H-
1087.4566,PIP2(37:6)+AcO-
1087.5059,PIP2(38:1)+Cl-
1087.5294,PIP2(41:4)-H-
1087.6024,PIP(44:3)+Cl-
1087.6468,PIP(42:1)+AcO-
1089.4278,PIP2(39:7)+Cl-
1089.4488,PIP3(35:1)-H-
1089.4511,PIP2(42:10)-H-
1089.4723,PIP2(37:5)+AcO-
1089.5216,PIP2(38:0)+Cl-
1089.5451,PIP2(41:3)-H-
1089.6625,PIP(42:0)+AcO-
1091.4434,PIP2(39:6)+Cl-
1091.4644,PIP3(35:0)-H-
1091.4668,PIP2(42:9)-H-
1091.4878,PIP2(37:4)+AcO-
1091.5606,PIP2(41:2)-H-
1091.5843,PIP(43:6)+AcO-
1091.7743,PI(48:1)+AcO-
1093.3628,PIP3(33:3)+Cl-
1093.3861,PIP3(36:6)-H-
1093.4072,PIP3(31:1)+AcO-
1093.4591,PIP2(39:5)+Cl-
1093.4824,PIP2(42:8)-H-
1093.5036,PIP2(37:3)+AcO-
1093.5763,PIP2(41:1)-H-
1093.6,PIP(43:5)+AcO-
1093.6494,PIP(44:0)+Cl-
1095.3784,PIP3(33:2)+Cl-
1095.4018,PIP3(36:5)-H-
1095.4229,PIP3(31:0)+AcO-
1095.4748,PIP2(39:4)+Cl-
1095.4981,PIP2(42:7)-H-
1095.5217,PIP(44:11)+AcO-
1095.5711,PIP(45:6)+Cl-
1095.592,PIP2(41:0)-H-
1095.6155,PIP(43:4)+AcO-
1097.3447,PIP3(32:6)+AcO-
1097.3941,PIP3(33:1)+Cl-
1097.4174,PIP3(36:4)-H-
1097.4411,PIP2(38:8)+AcO-
1097.4905,PIP2(39:3)+Cl-
1097.5349,PIP2(37:1)+AcO-
1097.5373,PIP(44:10)+AcO-
1097.5868,PIP(45:5)+Cl-
1097.6313,PIP(43:3)+AcO-
1097.7039,PIP(47:1)-H-
1099.3604,PIP3(32:5)+AcO-
1099.4097,PIP3(33:0)+Cl-
1099.4121,PIP2(40:9)+Cl-
1099.4331,PIP3(36:3)-H-
1099.4566,PIP2(38:7)+AcO-
1099.5061,PIP2(39:2)+Cl-
1099.5294,PIP2(42:5)-H-
1099.5504,PIP2(37:0)+AcO-
1099.553,PIP(44:9)+AcO-
1099.6024,PIP(45:4)+Cl-
1099.7197,PIP(47:0)-H-
1101.3315,PIP3(34:6)+Cl-
1101.376,PIP3(32:4)+AcO-
1101.4278,PIP2(40:8)+Cl-
1101.4488,PIP3(36:2)-H-
1101.4723,PIP2(38:6)+AcO-
1101.5216,PIP2(39:1)+Cl-
1101.545,PIP2(42:4)-H-
1103.3472,PIP3(34:5)+Cl-
1103.3917,PIP3(32:3)+AcO-
1103.4434,PIP2(40:7)+Cl-
1103.4643,PIP3(36:1)-H-
1103.4879,PIP2(38:5)+AcO-
1103.5373,PIP2(39:0)+Cl-
1103.5606,PIP2(42:3)-H-
1103.6781,PIP(43:0)+AcO-
1105.3628,PIP3(34:4)+Cl-
1105.4072,PIP3(32:2)+AcO-
1105.4591,PIP2(40:6)+Cl-
1105.48,PIP3(36:0)-H-
1105.5036,PIP2(38:4)+AcO-
1105.5763,PIP2(42:2)-H-
1105.5999,PIP(44:6)+AcO-
1105.6492,PIP(45:1)+Cl-
1107.3784,PIP3(34:3)+Cl-
1107.4017,PIP3(37:6)-H-
1107.4229,PIP3(32:1)+AcO-
1107.4748,PIP2(40:5)+Cl-
1107.5193,PIP2(38:3)+AcO-
1107.571,PIP(46:7)+Cl-
1107.5919,PIP2(42:1)-H-
1107.6155,PIP(44:5)+AcO-
1107.665,PIP(45:0)+Cl-
1109.3941,PIP3(34:2)+Cl-
1109.4174,PIP3(37:5)-H-
1109.4386,PIP3(32:0)+AcO-
1109.4904,PIP2(40:4)+Cl-
1109.5866,PIP(46:6)+Cl-
1109.6076,PIP2(42:0)-H-
1109.6311,PIP(44:4)+AcO-
1111.4097,PIP3(34:1)+Cl-
1111.433,PIP3(37:4)-H-
1111.5061,PIP2(40:3)+Cl-
1111.5294,PIP2(43:6)-H-
1111.5504,PIP2(38:1)+AcO-
1111.6023,PIP(46:5)+Cl-
1111.6469,PIP(44:3)+AcO-
1111.7195,PIP(48:1)-H-
1113.4254,PIP3(34:0)+Cl-
1113.4488,PIP3(37:3)-H-
1113.4723,PIP2(39:7)+AcO-
1113.5216,PIP2(40:2)+Cl-
1113.5451,PIP2(43:5)-H-
1113.5661,PIP2(38:0)+AcO-
1113.618,PIP(46:4)+Cl-
1115.4668,PIP2(44:11)-H-
1115.4879,PIP2(39:6)+AcO-
1115.5373,PIP2(40:1)+Cl-
1115.5607,PIP2(43:4)-H-
1117.3628,PIP3(35:5)+Cl-
1117.3863,PIP3(38:8)-H-
1117.4072,PIP3(33:3)+AcO-
1117.4801,PIP3(37:1)-H-
1117.4824,PIP2(44:10)-H-
1117.5036,PIP2(39:5)+AcO-
1117.553,PIP2(40:0)+Cl-
1117.5765,PIP2(43:3)-H-
1117.6939,PIP(44:0)+AcO-
1119.3784,PIP3(35:4)+Cl-
1119.4018,PIP3(38:7)-H-
1119.4229,PIP3(33:2)+AcO-
1119.4956,PIP3(37:0)-H-
1119.4981,PIP2(44:9)-H-
1119.5193,PIP2(39:4)+AcO-
1119.6155,PIP(45:6)+AcO-
1119.6649,PIP(46:1)+Cl-
1121.3941,PIP3(35:3)+Cl-
1121.4174,PIP3(38:6)-H-
1121.4386,PIP3(33:1)+AcO-
1121.4905,PIP2(41:5)+Cl-
1121.5349,PIP2(39:3)+AcO-
1121.6313,PIP(45:5)+AcO-
1121.6806,PIP(46:0)+Cl-
1123.4098,PIP3(35:2)+Cl-
1123.4121,PIP2(42:11)+Cl-
1123.4331,PIP3(38:5)-H-
1123.4542,PIP3(33:0)+AcO-
1123.4566,PIP2(40:9)+AcO-
1123.5061,PIP2(41:4)+Cl-
1123.5506,PIP2(39:2)+AcO-
1123.6233,PIP2(43:0)-H-
1123.6469,PIP(45:4)+AcO-
1125.376,PIP3(34:6)+AcO-
1125.4254,PIP3(35:1)+Cl-
1125.4278,PIP2(42:10)+Cl-
1125.4488,PIP3(38:4)-H-
1125.4723,PIP2(40:8)+AcO-
1125.5218,PIP2(41:3)+Cl-
1125.545,PIP2(44:6)-H-
1125.5661,PIP2(39:1)+AcO-
1127.3917,PIP3(34:5)+AcO-
1127.4411,PIP3(35:0)+Cl-
1127.4434,PIP2(42:9)+Cl-
1127.4644,PIP3(38:3)-H-
1127.4879,PIP2(40:7)+AcO-
1127.5373,PIP2(41:2)+Cl-
1127.5606,PIP2(44:5)-H-
1127.5818,PIP2(39:0)+AcO-
1129.3628,PIP3(36:6)+Cl-
1129.4072,PIP3(34:4)+AcO-
1129.4591,PIP2(42:8)+Cl-
1129.5036,PIP2(40:6)+AcO-
1129.553,PIP2(41:1)+Cl-
1129.5763,PIP2(44:4)-H-
1129.6937,PIP(45:1)+AcO-
1131.3784,PIP3(36:5)+Cl-
1131.4229,PIP3(34:3)+AcO-
1131.4748,PIP2(42:7)+Cl-
1131.4956,PIP3(38:1)-H-
1131.5193,PIP2(40:5)+AcO-
1131.5686,PIP2(41:0)+Cl-
1131.592,PIP2(44:3)-H-
1131.6155,PIP(46:7)+AcO-
1131.7095,PIP(45:0)+AcO-
1133.3941,PIP3(36:4)+Cl-
1133.4174,PIP3(39:7)-H-
1133.4386,PIP3(34:2)+AcO-
1133.5113,PIP3(38:0)-H-
1133.5349,PIP2(40:4)+AcO-
1133.6311,PIP(46:6)+AcO-
1133.6806,PIP(47:1)+Cl-
1135.4098,PIP3(36:3)+Cl-
1135.4331,PIP3(39:6)-H-
1135.4542,PIP3(34:1)+AcO-
1135.5061,PIP2(42:5)+Cl-
1135.5506,PIP2(40:3)+AcO-
1135.6468,PIP(46:5)+AcO-
1135.6963,PIP(47:0)+Cl-
1137.4254,PIP3(36:2)+Cl-
1137.4488,PIP3(39:5)-H-
1137.4699,PIP3(34:0)+AcO-
1137.5216,PIP2(42:4)+Cl-
1137.5661,PIP2(40:2)+AcO-
1137.639,PIP2(44:0)-H-
1137.6625,PIP(46:4)+AcO-
1139.4409,PIP3(36:1)+Cl-
1139.4644,PIP3(39:4)-H-
1139.5373,PIP2(42:3)+Cl-
1139.5607,PIP2(45:6)-H-
1139.5818,PIP2(40:1)+AcO-
1141.4072,PIP3(35:5)+AcO-
1141.4567,PIP3(36:0)+Cl-
1141.4801,PIP3(39:3)-H-
1141.553,PIP2(42:2)+Cl-
1141.5765,PIP2(45:5)-H-
1141.5974,PIP2(40:0)+AcO-
1143.3784,PIP3(37:6)+Cl-
1143.4018,PIP3(40:9)-H-
1143.4229,PIP3(35:4)+AcO-
1143.4958,PIP3(39:2)-H-
1143.5686,PIP2(42:1)+Cl-
1143.592,PIP2(45:4)-H-
1143.7094,PIP(46:1)+AcO-
1145.3941,PIP3(37:5)+Cl-
1145.4174,PIP3(40:8)-H-
1145.4386,PIP3(35:3)+AcO-
1145.5113,PIP3(39:1)-H-
1145.5349,PIP2(41:5)+AcO-
1145.5843,PIP2(42:0)+Cl-
1145.7251,PIP(46:0)+AcO-
1147.4097,PIP3(37:4)+Cl-
1147.4331,PIP3(40:7)-H-
1147.4543,PIP3(35:2)+AcO-
1147.4566,PIP2(42:11)+AcO-
1147.5061,PIP2(43:6)+Cl-
1147.5269,PIP3(39:0)-H-
1147.5506,PIP2(41:4)+AcO-
1147.6961,PIP(48:1)+Cl-
1149.4254,PIP3(37:3)+Cl-
1149.4488,PIP3(40:6)-H-
1149.4699,PIP3(35:1)+AcO-
1149.4723,PIP2(42:10)+AcO-
1149.5218,PIP2(43:5)+Cl-
1149.5663,PIP2(41:3)+AcO-
1149.6389,PIP2(45:1)-H-
1151.4434,PIP2(44:11)+Cl-
1151.4644,PIP3(40:5)-H-
1151.4856,PIP3(35:0)+AcO-
1151.4879,PIP2(42:9)+AcO-
1151.5373,PIP2(43:4)+Cl-
1151.5606,PIP2(46:7)-H-
1151.5818,PIP2(41:2)+AcO-
1151.6546,PIP2(45:0)-H-
1153.3629,PIP3(38:8)+Cl-
1153.4072,PIP3(36:6)+AcO-
1153.4568,PIP3(37:1)+Cl-
1153.4591,PIP2(44:10)+Cl-
1153.48,PIP3(40:4)-H-
1153.5036,PIP2(42:8)+AcO-
1153.5531,PIP2(43:3)+Cl-
1153.5763,PIP2(46:6)-H-
1153.5974,PIP2(41:1)+AcO-
1155.3784,PIP3(38:7)+Cl-
1155.4229,PIP3(36:5)+AcO-
1155.4723,PIP3(37:0)+Cl-
1155.4748,PIP2(44:9)+Cl-
1155.4958,PIP3(40:3)-H-
1155.5193,PIP2(42:7)+AcO-
1155.5919,PIP2(46:5)-H-
1155.6131,PIP2(41:0)+AcO-
1157.3941,PIP3(38:6)+Cl-
1157.4386,PIP3(36:4)+AcO-
1157.5113,PIP3(40:2)-H-
1157.6076,PIP2(46:4)-H-
1157.7251,PIP(47:1)+AcO-
1159.4098,PIP3(38:5)+Cl-
1159.4543,PIP3(36:3)+AcO-
1159.5269,PIP3(40:1)-H-
1159.5506,PIP2(42:5)+AcO-
1159.6,PIP2(43:0)+Cl-
1159.7408,PIP(47:0)+AcO-
1161.4254,PIP3(38:4)+Cl-
1161.4699,PIP3(36:2)+AcO-
1161.5216,PIP2(44:6)+Cl-
1161.5426,PIP3(40:0)-H-
1161.5661,PIP2(42:4)+AcO-
1163.4411,PIP3(38:3)+Cl-
1163.4854,PIP3(36:1)+AcO-
1163.5373,PIP2(44:5)+Cl-
1163.5818,PIP2(42:3)+AcO-
1163.6545,PIP2(46:1)-H-
1165.4801,PIP3(41:5)-H-
1165.5012,PIP3(36:0)+AcO-
1165.553,PIP2(44:4)+Cl-
1165.5974,PIP2(42:2)+AcO-
1165.6702,PIP2(46:0)-H-
1167.4018,PIP3(42:11)-H-
1167.4229,PIP3(37:6)+AcO-
1167.4723,PIP3(38:1)+Cl-
1167.4958,PIP3(41:4)-H-
1167.5686,PIP2(44:3)+Cl-
1167.6131,PIP2(42:1)+AcO-
1169.3941,PIP3(39:7)+Cl-
1169.4174,PIP3(42:10)-H-
1169.4386,PIP3(37:5)+AcO-
1169.4879,PIP3(38:0)+Cl-
1169.5114,PIP3(41:3)-H-
1169.6288,PIP2(42:0)+AcO-
1171.4098,PIP3(39:6)+Cl-
1171.4331,PIP3(42:9)-H-
1171.4542,PIP3(37:4)+AcO-
1171.5269,PIP3(41:2)-H-
1171.5506,PIP2(43:6)+AcO-
1171.7406,PIP(48:1)+AcO-
1173.4254,PIP3(39:5)+Cl-
1173.4488,PIP3(42:8)-H-
1173.4699,PIP3(37:3)+AcO-
1173.5426,PIP3(41:1)-H-
1173.5663,PIP2(43:5)+AcO-
1173.6156,PIP2(44:0)+Cl-
1175.4411,PIP3(39:4)+Cl-
1175.4644,PIP3(42:7)-H-
1175.4879,PIP2(44:11)+AcO-
1175.5374,PIP2(45:6)+Cl-
